STATION,DATE,PRCP
GHCND:USW00023160,20121227,0
GHCND:USW00023160,20121228,0
GHCND:USW00023160,20121229,0
GHCND:USW00023160,20121230,43
GHCND:USW00023160,20121231,20
GHCND:USW00023160,20130101,0
GHCND:USW00023160,20130102,0
GHCND:USW00023160,20130103,0
GHCND:USW00023160,20130104,0
GHCND:USW00023160,20130105,0
GHCND:USW00023160,20130106,0
GHCND:USW00023160,20130107,0
GHCND:USW00023160,20130108,0
GHCND:USW00023160,20130109,0
GHCND:USW00023160,20130110,0
GHCND:USW00023160,20130111,8
GHCND:USW00023160,20130112,0
GHCND:USW00023160,20130113,0
GHCND:USW00023160,20130114,0
GHCND:USW00023160,20130115,0
GHCND:USW00023160,20130116,0
GHCND:USW00023160,20130117,0
GHCND:USW00023160,20130118,0
GHCND:USW00023160,20130119,0
GHCND:USW00023160,20130120,0
GHCND:USW00023160,20130121,0
GHCND:USW00023160,20130122,0
GHCND:USW00023160,20130123,0
GHCND:USW00023160,20130124,3
GHCND:USW00023160,20130125,0
GHCND:USW00023160,20130126,180
GHCND:USW00023160,20130127,0
GHCND:USW00023160,20130128,15
GHCND:USW00023160,20130129,0
GHCND:USW00023160,20130130,0
GHCND:USW00023160,20130131,0
GHCND:USW00023160,20130201,0
GHCND:USW00023160,20130202,0
GHCND:USW00023160,20130203,0
GHCND:USW00023160,20130204,0
GHCND:USW00023160,20130205,0
GHCND:USW00023160,20130206,0
GHCND:USW00023160,20130207,0
GHCND:USW00023160,20130208,0
GHCND:USW00023160,20130209,10
GHCND:USW00023160,20130210,0
GHCND:USW00023160,20130211,66
GHCND:USW00023160,20130212,0
GHCND:USW00023160,20130213,0
GHCND:USW00023160,20130214,0
GHCND:USW00023160,20130215,0
GHCND:USW00023160,20130216,0
GHCND:USW00023160,20130217,0
GHCND:USW00023160,20130218,0
GHCND:USW00023160,20130219,0
GHCND:USW00023160,20130220,124
GHCND:USW00023160,20130221,0
GHCND:USW00023160,20130222,0
GHCND:USW00023160,20130223,0
GHCND:USW00023160,20130224,0
GHCND:USW00023160,20130225,0
GHCND:USW00023160,20130226,0
GHCND:USW00023160,20130227,0
GHCND:USW00023160,20130228,0
GHCND:USW00023160,20130301,0
GHCND:USW00023160,20130302,0
GHCND:USW00023160,20130303,0
GHCND:USW00023160,20130304,0
GHCND:USW00023160,20130305,0
GHCND:USW00023160,20130306,0
GHCND:USW00023160,20130307,0
GHCND:USW00023160,20130308,0
GHCND:USW00023160,20130309,3
GHCND:USW00023160,20130310,0
GHCND:USW00023160,20130311,0
GHCND:USW00023160,20130312,0
GHCND:USW00023160,20130313,0
GHCND:USW00023160,20130314,0
GHCND:USW00023160,20130315,0
GHCND:USW00023160,20130316,0
GHCND:USW00023160,20130317,0
GHCND:USW00023160,20130318,0
GHCND:USW00023160,20130319,0
GHCND:USW00023160,20130320,0
GHCND:USW00023160,20130321,0
GHCND:USW00023160,20130322,0
GHCND:USW00023160,20130323,0
GHCND:USW00023160,20130324,0
GHCND:USW00023160,20130325,0
GHCND:USW00023160,20130326,0
GHCND:USW00023160,20130327,0
GHCND:USW00023160,20130328,0
GHCND:USW00023160,20130329,0
GHCND:USW00023160,20130330,0
GHCND:USW00023160,20130331,0
GHCND:USW00023160,20130401,0
GHCND:USW00023160,20130402,0
GHCND:USW00023160,20130403,0
GHCND:USW00023160,20130404,0
GHCND:USW00023160,20130405,0
GHCND:USW00023160,20130406,0
GHCND:USW00023160,20130407,0
GHCND:USW00023160,20130408,18
GHCND:USW00023160,20130409,13
GHCND:USW00023160,20130410,0
GHCND:USW00023160,20130411,0
GHCND:USW00023160,20130412,0
GHCND:USW00023160,20130413,0
GHCND:USW00023160,20130414,0
GHCND:USW00023160,20130415,0
GHCND:USW00023160,20130416,0
GHCND:USW00023160,20130417,0
GHCND:USW00023160,20130418,0
GHCND:USW00023160,20130419,0
GHCND:USW00023160,20130420,0
GHCND:USW00023160,20130421,0
GHCND:USW00023160,20130422,0
GHCND:USW00023160,20130423,0
GHCND:USW00023160,20130424,0
GHCND:USW00023160,20130425,0
GHCND:USW00023160,20130426,0
GHCND:USW00023160,20130427,0
GHCND:USW00023160,20130428,0
GHCND:USW00023160,20130429,0
GHCND:USW00023160,20130430,0
GHCND:USW00023160,20130501,0
GHCND:USW00023160,20130502,0
GHCND:USW00023160,20130503,0
GHCND:USW00023160,20130504,0
GHCND:USW00023160,20130505,0
GHCND:USW00023160,20130506,3
GHCND:USW00023160,20130507,0
GHCND:USW00023160,20130508,0
GHCND:USW00023160,20130509,0
GHCND:USW00023160,20130510,0
GHCND:USW00023160,20130511,0
GHCND:USW00023160,20130512,0
GHCND:USW00023160,20130513,0
GHCND:USW00023160,20130514,0
GHCND:USW00023160,20130515,0
GHCND:USW00023160,20130516,0
GHCND:USW00023160,20130517,0
GHCND:USW00023160,20130518,0
GHCND:USW00023160,20130519,0
GHCND:USW00023160,20130520,0
GHCND:USW00023160,20130521,0
GHCND:USW00023160,20130522,0
GHCND:USW00023160,20130523,0
GHCND:USW00023160,20130524,0
GHCND:USW00023160,20130525,0
GHCND:USW00023160,20130526,0
GHCND:USW00023160,20130527,0
GHCND:USW00023160,20130528,0
GHCND:USW00023160,20130529,0
GHCND:USW00023160,20130530,0
GHCND:USW00023160,20130531,0
GHCND:USW00023160,20130601,0
GHCND:USW00023160,20130602,0
GHCND:USW00023160,20130603,0
GHCND:USW00023160,20130604,0
GHCND:USW00023160,20130605,0
GHCND:USW00023160,20130606,0
GHCND:USW00023160,20130607,0
GHCND:USW00023160,20130608,0
GHCND:USW00023160,20130609,0
GHCND:USW00023160,20130610,0
GHCND:USW00023160,20130611,0
GHCND:USW00023160,20130612,0
GHCND:USW00023160,20130613,0
GHCND:USW00023160,20130614,0
GHCND:USW00023160,20130615,0
GHCND:USW00023160,20130616,0
GHCND:USW00023160,20130617,0
GHCND:USW00023160,20130618,0
GHCND:USW00023160,20130619,0
GHCND:USW00023160,20130620,0
GHCND:USW00023160,20130621,0
GHCND:USW00023160,20130622,0
GHCND:USW00023160,20130623,0
GHCND:USW00023160,20130624,0
GHCND:USW00023160,20130625,0
GHCND:USW00023160,20130626,0
GHCND:USW00023160,20130627,0
GHCND:USW00023160,20130628,0
GHCND:USW00023160,20130629,0
GHCND:USW00023160,20130630,8
GHCND:USW00023160,20130701,0
GHCND:USW00023160,20130702,8
GHCND:USW00023160,20130703,0
GHCND:USW00023160,20130704,0
GHCND:USW00023160,20130705,226
GHCND:USW00023160,20130706,0
GHCND:USW00023160,20130707,5
GHCND:USW00023160,20130708,0
GHCND:USW00023160,20130709,0
GHCND:USW00023160,20130710,5
GHCND:USW00023160,20130711,25
GHCND:USW00023160,20130712,0
GHCND:USW00023160,20130713,0
GHCND:USW00023160,20130714,0
GHCND:USW00023160,20130715,142
GHCND:USW00023160,20130716,36
GHCND:USW00023160,20130717,0
GHCND:USW00023160,20130718,0
GHCND:USW00023160,20130719,0
GHCND:USW00023160,20130720,206
GHCND:USW00023160,20130721,0
GHCND:USW00023160,20130722,0
GHCND:USW00023160,20130723,0
GHCND:USW00023160,20130724,0
GHCND:USW00023160,20130725,3
GHCND:USW00023160,20130726,0
GHCND:USW00023160,20130727,5
GHCND:USW00023160,20130728,0
GHCND:USW00023160,20130729,0
GHCND:USW00023160,20130730,0
GHCND:USW00023160,20130731,0
GHCND:USW00023160,20130801,0
GHCND:USW00023160,20130802,0
GHCND:USW00023160,20130803,0
GHCND:USW00023160,20130804,0
GHCND:USW00023160,20130805,43
GHCND:USW00023160,20130806,8
GHCND:USW00023160,20130807,0
GHCND:USW00023160,20130808,0
GHCND:USW00023160,20130809,0
GHCND:USW00023160,20130810,0
GHCND:USW00023160,20130811,0
GHCND:USW00023160,20130812,0
GHCND:USW00023160,20130813,0
GHCND:USW00023160,20130814,0
GHCND:USW00023160,20130815,0
GHCND:USW00023160,20130816,0
GHCND:USW00023160,20130817,0
GHCND:USW00023160,20130818,0
GHCND:USW00023160,20130819,0
GHCND:USW00023160,20130820,5
GHCND:USW00023160,20130821,0
GHCND:USW00023160,20130822,0
GHCND:USW00023160,20130823,3
GHCND:USW00023160,20130824,8
GHCND:USW00023160,20130825,15
GHCND:USW00023160,20130826,3
GHCND:USW00023160,20130827,0
GHCND:USW00023160,20130828,0
GHCND:USW00023160,20130829,38
GHCND:USW00023160,20130830,0
GHCND:USW00023160,20130831,0
GHCND:USW00023160,20130901,0
GHCND:USW00023160,20130902,0
GHCND:USW00023160,20130903,3
GHCND:USW00023160,20130904,0
GHCND:USW00023160,20130905,0
GHCND:USW00023160,20130906,0
GHCND:USW00023160,20130907,5
GHCND:USW00023160,20130908,18
GHCND:USW00023160,20130909,127
GHCND:USW00023160,20130910,8
GHCND:USW00023160,20130911,0
GHCND:USW00023160,20130912,0
GHCND:USW00023160,20130913,0
GHCND:USW00023160,20130914,0
GHCND:USW00023160,20130915,0
GHCND:USW00023160,20130916,0
GHCND:USW00023160,20130917,0
GHCND:USW00023160,20130918,0
GHCND:USW00023160,20130919,0
GHCND:USW00023160,20130920,0
GHCND:USW00023160,20130921,0
GHCND:USW00023160,20130922,0
GHCND:USW00023160,20130923,0
GHCND:USW00023160,20130924,0
GHCND:USW00023160,20130925,0
GHCND:USW00023160,20130926,0
GHCND:USW00023160,20130927,0
GHCND:USW00023160,20130928,0
GHCND:USW00023160,20130929,0
GHCND:USW00023160,20130930,0
GHCND:USW00023160,20131001,0
GHCND:USW00023160,20131002,0
GHCND:USW00023160,20131003,0
GHCND:USW00023160,20131004,0
GHCND:USW00023160,20131005,0
GHCND:USW00023160,20131006,0
GHCND:USW00023160,20131007,0
GHCND:USW00023160,20131008,0
GHCND:USW00023160,20131009,0
GHCND:USW00023160,20131010,0
GHCND:USW00023160,20131011,0
GHCND:USW00023160,20131012,0
GHCND:USW00023160,20131013,0
GHCND:USW00023160,20131014,0
GHCND:USW00023160,20131015,0
GHCND:USW00023160,20131016,0
GHCND:USW00023160,20131017,0
GHCND:USW00023160,20131018,0
GHCND:USW00023160,20131019,0
GHCND:USW00023160,20131020,0
GHCND:USW00023160,20131021,0
GHCND:USW00023160,20131022,0
GHCND:USW00023160,20131023,0
GHCND:USW00023160,20131024,0
GHCND:USW00023160,20131025,0
GHCND:USW00023160,20131026,0
GHCND:USW00023160,20131027,0
GHCND:USW00023160,20131028,0
GHCND:USW00023160,20131029,0
GHCND:USW00023160,20131030,0
GHCND:USW00023160,20131031,0
GHCND:USW00023160,20131101,0
GHCND:USW00023160,20131102,13
GHCND:USW00023160,20131103,18
GHCND:USW00023160,20131104,0
GHCND:USW00023160,20131105,0
GHCND:USW00023160,20131106,0
GHCND:USW00023160,20131107,0
GHCND:USW00023160,20131108,0
GHCND:USW00023160,20131109,0
GHCND:USW00023160,20131110,0
GHCND:USW00023160,20131111,0
GHCND:USW00023160,20131112,0
GHCND:USW00023160,20131113,0
GHCND:USW00023160,20131114,0
GHCND:USW00023160,20131115,0
GHCND:USW00023160,20131116,0
GHCND:USW00023160,20131117,0
GHCND:USW00023160,20131118,0
GHCND:USW00023160,20131119,0
GHCND:USW00023160,20131120,0
GHCND:USW00023160,20131121,5
GHCND:USW00023160,20131122,221
GHCND:USW00023160,20131123,307
GHCND:USW00023160,20131124,0
GHCND:USW00023160,20131125,0
GHCND:USW00023160,20131126,0
GHCND:USW00023160,20131127,0
GHCND:USW00023160,20131128,0
GHCND:USW00023160,20131129,0
GHCND:USW00023160,20131130,0
GHCND:USW00023160,20131201,0
GHCND:USW00023160,20131202,0
GHCND:USW00023160,20131203,0
GHCND:USW00023160,20131204,10
GHCND:USW00023160,20131205,99
GHCND:USW00023160,20131206,0
GHCND:USW00023160,20131207,0
GHCND:USW00023160,20131208,0
GHCND:USW00023160,20131209,0
GHCND:USW00023160,20131210,0
GHCND:USW00023160,20131211,0
GHCND:USW00023160,20131212,0
GHCND:USW00023160,20131213,0
GHCND:USW00023160,20131214,0
GHCND:USW00023160,20131215,0
GHCND:USW00023160,20131216,0
GHCND:USW00023160,20131217,0
GHCND:USW00023160,20131218,0
GHCND:USW00023160,20131219,0
GHCND:USW00023160,20131220,102
GHCND:USW00023160,20131221,0
GHCND:USW00023160,20131222,0
GHCND:USW00023160,20131223,0
GHCND:USW00023160,20131224,0
GHCND:USW00023160,20131225,0
GHCND:USW00023160,20131226,0
GHCND:USW00023160,20131227,0
GHCND:USW00023160,20131228,0
GHCND:USW00023160,20131229,0
GHCND:USW00023160,20131230,0
GHCND:USW00023160,20131231,0
GHCND:USW00023160,20140101,0
GHCND:USW00023160,20140102,0
GHCND:USW00023160,20140103,0
GHCND:USW00023160,20140104,0
GHCND:USW00023160,20140105,0
GHCND:USW00023160,20140106,0
GHCND:USW00023160,20140107,0
GHCND:USW00023160,20140108,0
GHCND:USW00023160,20140109,0
GHCND:USW00023160,20140110,0
GHCND:USW00023160,20140111,0
GHCND:USW00023160,20140112,0
GHCND:USW00023160,20140113,0
GHCND:USW00023160,20140114,0
GHCND:USW00023160,20140115,0
GHCND:USW00023160,20140116,0
GHCND:USW00023160,20140117,0
GHCND:USW00023160,20140118,0
GHCND:USW00023160,20140119,0
GHCND:USW00023160,20140120,0
GHCND:USW00023160,20140121,0
GHCND:USW00023160,20140122,0
GHCND:USW00023160,20140123,0
GHCND:USW00023160,20140124,0
GHCND:USW00023160,20140125,0
GHCND:USW00023160,20140126,0
GHCND:USW00023160,20140127,0
GHCND:USW00023160,20140128,0
GHCND:USW00023160,20140129,0
GHCND:USW00023160,20140130,0
GHCND:USW00023160,20140131,0
GHCND:USW00023160,20140201,0
GHCND:USW00023160,20140202,0
GHCND:USW00023160,20140203,3
GHCND:USW00023160,20140204,0
GHCND:USW00023160,20140205,0
GHCND:USW00023160,20140206,0
GHCND:USW00023160,20140207,0
GHCND:USW00023160,20140208,0
GHCND:USW00023160,20140209,0
GHCND:USW00023160,20140210,0
GHCND:USW00023160,20140211,0
GHCND:USW00023160,20140212,0
GHCND:USW00023160,20140213,0
GHCND:USW00023160,20140214,0
GHCND:USW00023160,20140215,0
GHCND:USW00023160,20140216,0
GHCND:USW00023160,20140217,0
GHCND:USW00023160,20140218,0
GHCND:USW00023160,20140219,0
GHCND:USW00023160,20140220,0
GHCND:USW00023160,20140221,0
GHCND:USW00023160,20140222,0
GHCND:USW00023160,20140223,0
GHCND:USW00023160,20140224,0
GHCND:USW00023160,20140225,0
GHCND:USW00023160,20140226,0
GHCND:USW00023160,20140227,0
GHCND:USW00023160,20140228,0
GHCND:USW00023160,20140301,114
GHCND:USW00023160,20140302,33
GHCND:USW00023160,20140303,0
GHCND:USW00023160,20140304,0
GHCND:USW00023160,20140305,0
GHCND:USW00023160,20140306,0
GHCND:USW00023160,20140307,0
GHCND:USW00023160,20140308,0
GHCND:USW00023160,20140309,0
GHCND:USW00023160,20140310,0
GHCND:USW00023160,20140311,0
GHCND:USW00023160,20140312,0
GHCND:USW00023160,20140313,0
GHCND:USW00023160,20140314,0
GHCND:USW00023160,20140315,0
GHCND:USW00023160,20140316,0
GHCND:USW00023160,20140317,0
GHCND:USW00023160,20140318,0
GHCND:USW00023160,20140319,0
GHCND:USW00023160,20140320,0
GHCND:USW00023160,20140321,0
GHCND:USW00023160,20140322,0
GHCND:USW00023160,20140323,0
GHCND:USW00023160,20140324,0
GHCND:USW00023160,20140325,0
GHCND:USW00023160,20140326,0
GHCND:USW00023160,20140327,0
GHCND:USW00023160,20140328,0
GHCND:USW00023160,20140329,0
GHCND:USW00023160,20140330,0
GHCND:USW00023160,20140331,0
GHCND:USW00023160,20140401,0
GHCND:USW00023160,20140402,0
GHCND:USW00023160,20140403,0
GHCND:USW00023160,20140404,0
GHCND:USW00023160,20140405,0
GHCND:USW00023160,20140406,0
GHCND:USW00023160,20140407,0
GHCND:USW00023160,20140408,0
GHCND:USW00023160,20140409,0
GHCND:USW00023160,20140410,0
GHCND:USW00023160,20140411,0
GHCND:USW00023160,20140412,0
GHCND:USW00023160,20140413,0
GHCND:USW00023160,20140414,0
GHCND:USW00023160,20140415,0
GHCND:USW00023160,20140416,0
GHCND:USW00023160,20140417,0
GHCND:USW00023160,20140418,0
GHCND:USW00023160,20140419,0
GHCND:USW00023160,20140420,0
GHCND:USW00023160,20140421,0
GHCND:USW00023160,20140422,0
GHCND:USW00023160,20140423,0
GHCND:USW00023160,20140424,0
GHCND:USW00023160,20140425,0
GHCND:USW00023160,20140426,5
GHCND:USW00023160,20140427,0
GHCND:USW00023160,20140428,0
GHCND:USW00023160,20140429,0
GHCND:USW00023160,20140430,0
GHCND:USW00023160,20140501,0
GHCND:USW00023160,20140502,0
GHCND:USW00023160,20140503,0
GHCND:USW00023160,20140504,0
GHCND:USW00023160,20140505,0
GHCND:USW00023160,20140506,0
GHCND:USW00023160,20140507,0
GHCND:USW00023160,20140508,0
GHCND:USW00023160,20140509,0
GHCND:USW00023160,20140510,0
GHCND:USW00023160,20140511,0
GHCND:USW00023160,20140512,0
GHCND:USW00023160,20140513,0
GHCND:USW00023160,20140514,0
GHCND:USW00023160,20140515,0
GHCND:USW00023160,20140516,0
GHCND:USW00023160,20140517,0
GHCND:USW00023160,20140518,0
GHCND:USW00023160,20140519,0
GHCND:USW00023160,20140520,0
GHCND:USW00023160,20140521,0
GHCND:USW00023160,20140522,0
GHCND:USW00023160,20140523,0
GHCND:USW00023160,20140524,0
GHCND:USW00023160,20140525,0
GHCND:USW00023160,20140526,0
GHCND:USW00023160,20140527,0
GHCND:USW00023160,20140528,0
GHCND:USW00023160,20140529,0
GHCND:USW00023160,20140530,0
GHCND:USW00023160,20140531,0
GHCND:USW00023160,20140601,0
GHCND:USW00023160,20140602,0
GHCND:USW00023160,20140603,0
GHCND:USW00023160,20140604,0
GHCND:USW00023160,20140605,0
GHCND:USW00023160,20140606,0
GHCND:USW00023160,20140607,0
GHCND:USW00023160,20140608,0
GHCND:USW00023160,20140609,0
GHCND:USW00023160,20140610,0
GHCND:USW00023160,20140611,0
GHCND:USW00023160,20140612,0
GHCND:USW00023160,20140613,0
GHCND:USW00023160,20140614,0
GHCND:USW00023160,20140615,0
GHCND:USW00023160,20140616,0
GHCND:USW00023160,20140617,0
GHCND:USW00023160,20140618,0
GHCND:USW00023160,20140619,0
GHCND:USW00023160,20140620,0
GHCND:USW00023160,20140621,0
GHCND:USW00023160,20140622,0
GHCND:USW00023160,20140623,0
GHCND:USW00023160,20140624,0
GHCND:USW00023160,20140625,0
GHCND:USW00023160,20140626,0
GHCND:USW00023160,20140627,0
GHCND:USW00023160,20140628,0
GHCND:USW00023160,20140629,0
GHCND:USW00023160,20140630,0
GHCND:USW00023160,20140701,0
GHCND:USW00023160,20140702,0
GHCND:USW00023160,20140703,41
GHCND:USW00023160,20140704,0
GHCND:USW00023160,20140705,23
GHCND:USW00023160,20140706,0
GHCND:USW00023160,20140707,13
GHCND:USW00023160,20140708,0
GHCND:USW00023160,20140709,94
GHCND:USW00023160,20140710,0
GHCND:USW00023160,20140711,5
GHCND:USW00023160,20140712,3
GHCND:USW00023160,20140713,38
GHCND:USW00023160,20140714,0
GHCND:USW00023160,20140715,142
GHCND:USW00023160,20140716,0
GHCND:USW00023160,20140717,0
GHCND:USW00023160,20140718,0
GHCND:USW00023160,20140719,0
GHCND:USW00023160,20140720,0
GHCND:USW00023160,20140721,0
GHCND:USW00023160,20140722,0
GHCND:USW00023160,20140723,0
GHCND:USW00023160,20140724,0
GHCND:USW00023160,20140725,0
GHCND:USW00023160,20140726,0
GHCND:USW00023160,20140727,3
GHCND:USW00023160,20140728,3
GHCND:USW00023160,20140729,0
GHCND:USW00023160,20140730,0
GHCND:USW00023160,20140731,0
GHCND:USW00023160,20140801,109
GHCND:USW00023160,20140802,8
GHCND:USW00023160,20140803,0
GHCND:USW00023160,20140804,0
GHCND:USW00023160,20140805,0
GHCND:USW00023160,20140806,0
GHCND:USW00023160,20140807,0
GHCND:USW00023160,20140808,0
GHCND:USW00023160,20140809,0
GHCND:USW00023160,20140810,13
GHCND:USW00023160,20140811,0
GHCND:USW00023160,20140812,53
GHCND:USW00023160,20140813,0
GHCND:USW00023160,20140814,0
GHCND:USW00023160,20140815,0
GHCND:USW00023160,20140816,61
GHCND:USW00023160,20140817,201
GHCND:USW00023160,20140818,0
GHCND:USW00023160,20140819,33
GHCND:USW00023160,20140820,0
GHCND:USW00023160,20140821,3
GHCND:USW00023160,20140822,0
GHCND:USW00023160,20140823,0
GHCND:USW00023160,20140824,0
GHCND:USW00023160,20140825,0
GHCND:USW00023160,20140826,0
GHCND:USW00023160,20140827,0
GHCND:USW00023160,20140828,0
GHCND:USW00023160,20140829,0
GHCND:USW00023160,20140830,0
GHCND:USW00023160,20140831,0
GHCND:USW00023160,20140901,0
GHCND:USW00023160,20140902,0
GHCND:USW00023160,20140903,0
GHCND:USW00023160,20140904,53
GHCND:USW00023160,20140905,0
GHCND:USW00023160,20140906,18
GHCND:USW00023160,20140907,5
GHCND:USW00023160,20140908,467
GHCND:USW00023160,20140909,0
GHCND:USW00023160,20140910,0
GHCND:USW00023160,20140911,0
GHCND:USW00023160,20140912,79
GHCND:USW00023160,20140913,0
GHCND:USW00023160,20140914,0
GHCND:USW00023160,20140915,0
GHCND:USW00023160,20140916,36
GHCND:USW00023160,20140917,28
GHCND:USW00023160,20140918,8
GHCND:USW00023160,20140919,8
GHCND:USW00023160,20140920,0
GHCND:USW00023160,20140921,0
GHCND:USW00023160,20140922,0
GHCND:USW00023160,20140923,0
GHCND:USW00023160,20140924,0
GHCND:USW00023160,20140925,0
GHCND:USW00023160,20140926,0
GHCND:USW00023160,20140927,0
GHCND:USW00023160,20140928,0
GHCND:USW00023160,20140929,0
GHCND:USW00023160,20140930,0
GHCND:USW00023160,20141001,0
GHCND:USW00023160,20141002,0
GHCND:USW00023160,20141003,0
GHCND:USW00023160,20141004,0
GHCND:USW00023160,20141005,0
GHCND:USW00023160,20141006,0
GHCND:USW00023160,20141007,0
GHCND:USW00023160,20141008,170
GHCND:USW00023160,20141009,91
GHCND:USW00023160,20141010,0
GHCND:USW00023160,20141011,0
GHCND:USW00023160,20141012,0
GHCND:USW00023160,20141013,0
GHCND:USW00023160,20141014,0
GHCND:USW00023160,20141015,0
GHCND:USW00023160,20141016,0
GHCND:USW00023160,20141017,0
GHCND:USW00023160,20141018,0
GHCND:USW00023160,20141019,76
GHCND:USW00023160,20141020,0
GHCND:USW00023160,20141021,0
GHCND:USW00023160,20141022,0
GHCND:USW00023160,20141023,0
GHCND:USW00023160,20141024,0
GHCND:USW00023160,20141025,0
GHCND:USW00023160,20141026,0
GHCND:USW00023160,20141027,0
GHCND:USW00023160,20141028,0
GHCND:USW00023160,20141029,0
GHCND:USW00023160,20141030,0
GHCND:USW00023160,20141031,0
GHCND:USW00023160,20141101,0
GHCND:USW00023160,20141102,0
GHCND:USW00023160,20141103,0
GHCND:USW00023160,20141104,0
GHCND:USW00023160,20141105,0
GHCND:USW00023160,20141106,0
GHCND:USW00023160,20141107,0
GHCND:USW00023160,20141108,0
GHCND:USW00023160,20141109,0
GHCND:USW00023160,20141110,0
GHCND:USW00023160,20141111,0
GHCND:USW00023160,20141112,0
GHCND:USW00023160,20141113,0
GHCND:USW00023160,20141114,0
GHCND:USW00023160,20141115,0
GHCND:USW00023160,20141116,0
GHCND:USW00023160,20141117,0
GHCND:USW00023160,20141118,0
GHCND:USW00023160,20141119,0
GHCND:USW00023160,20141120,0
GHCND:USW00023160,20141121,0
GHCND:USW00023160,20141122,0
GHCND:USW00023160,20141123,0
GHCND:USW00023160,20141124,0
GHCND:USW00023160,20141125,0
GHCND:USW00023160,20141126,0
GHCND:USW00023160,20141127,0
GHCND:USW00023160,20141128,0
GHCND:USW00023160,20141129,0
GHCND:USW00023160,20141130,0
GHCND:USW00023160,20141201,0
GHCND:USW00023160,20141202,0
GHCND:USW00023160,20141203,0
GHCND:USW00023160,20141204,175
GHCND:USW00023160,20141205,0
GHCND:USW00023160,20141206,0
GHCND:USW00023160,20141207,0
GHCND:USW00023160,20141208,0
GHCND:USW00023160,20141209,0
GHCND:USW00023160,20141210,0
GHCND:USW00023160,20141211,0
GHCND:USW00023160,20141212,0
GHCND:USW00023160,20141213,112
GHCND:USW00023160,20141214,0
GHCND:USW00023160,20141215,0
GHCND:USW00023160,20141216,0
GHCND:USW00023160,20141217,84
GHCND:USW00023160,20141218,3
GHCND:USW00023160,20141219,0
GHCND:USW00023160,20141220,0
GHCND:USW00023160,20141221,0
GHCND:USW00023160,20141222,0
GHCND:USW00023160,20141223,0
GHCND:USW00023160,20141224,0
GHCND:USW00023160,20141225,41
GHCND:USW00023160,20141226,0
GHCND:USW00023160,20141227,0
GHCND:USW00023160,20141228,0
GHCND:USW00023160,20141229,0
GHCND:USW00023160,20141230,0
GHCND:USW00023160,20141231,137
GHCND:USW00023160,20150101,0
GHCND:USW00023160,20150102,0
GHCND:USW00023160,20150103,0
GHCND:USW00023160,20150104,0
GHCND:USW00023160,20150105,0
GHCND:USW00023160,20150106,0
GHCND:USW00023160,20150107,0
GHCND:USW00023160,20150108,64
GHCND:USW00023160,20150109,0
GHCND:USW00023160,20150110,0
GHCND:USW00023160,20150111,0
GHCND:USW00023160,20150112,15
GHCND:USW00023160,20150113,0
GHCND:USW00023160,20150114,0
GHCND:USW00023160,20150115,0
GHCND:USW00023160,20150116,0
GHCND:USW00023160,20150117,0
GHCND:USW00023160,20150118,0
GHCND:USW00023160,20150119,0
GHCND:USW00023160,20150120,0
GHCND:USW00023160,20150121,0
GHCND:USW00023160,20150122,0
GHCND:USW00023160,20150123,0
GHCND:USW00023160,20150124,0
GHCND:USW00023160,20150125,0
GHCND:USW00023160,20150126,0
GHCND:USW00023160,20150127,15
GHCND:USW00023160,20150128,0
GHCND:USW00023160,20150129,3
GHCND:USW00023160,20150130,353
GHCND:USW00023160,20150131,196
GHCND:USW00023160,20150201,5
GHCND:USW00023160,20150202,0
GHCND:USW00023160,20150203,0
GHCND:USW00023160,20150204,0
GHCND:USW00023160,20150205,0
GHCND:USW00023160,20150206,0
GHCND:USW00023160,20150207,0
GHCND:USW00023160,20150208,0
GHCND:USW00023160,20150209,0
GHCND:USW00023160,20150210,0
GHCND:USW00023160,20150211,0
GHCND:USW00023160,20150212,0
GHCND:USW00023160,20150213,0
GHCND:USW00023160,20150214,0
GHCND:USW00023160,20150215,25
GHCND:USW00023160,20150216,0
GHCND:USW00023160,20150217,0
GHCND:USW00023160,20150218,0
GHCND:USW00023160,20150219,0
GHCND:USW00023160,20150220,0
GHCND:USW00023160,20150221,0
GHCND:USW00023160,20150222,0
GHCND:USW00023160,20150223,0
GHCND:USW00023160,20150224,74
GHCND:USW00023160,20150225,0
GHCND:USW00023160,20150226,0
GHCND:USW00023160,20150227,0
GHCND:USW00023160,20150228,0
GHCND:USW00023160,20150301,0
GHCND:USW00023160,20150302,86
GHCND:USW00023160,20150303,0
GHCND:USW00023160,20150304,0
GHCND:USW00023160,20150305,0
GHCND:USW00023160,20150306,0
GHCND:USW00023160,20150307,0
GHCND:USW00023160,20150308,0
GHCND:USW00023160,20150309,0
GHCND:USW00023160,20150310,0
GHCND:USW00023160,20150311,0
GHCND:USW00023160,20150312,0
GHCND:USW00023160,20150313,0
GHCND:USW00023160,20150314,0
GHCND:USW00023160,20150315,0
GHCND:USW00023160,20150316,0
GHCND:USW00023160,20150317,0
GHCND:USW00023160,20150318,36
GHCND:USW00023160,20150319,5
GHCND:USW00023160,20150320,0
GHCND:USW00023160,20150321,0
GHCND:USW00023160,20150322,0
GHCND:USW00023160,20150323,0
GHCND:USW00023160,20150324,0
GHCND:USW00023160,20150325,0
GHCND:USW00023160,20150326,0
GHCND:USW00023160,20150327,0
GHCND:USW00023160,20150328,0
